公表_年月日,X10歳未満,X10歳代,X20歳代,X30歳代,X40歳代,X50歳代,X60歳代,X70歳代,X80歳代,X90歳代以上,非公表,重複削除,日計
2020-01-28,0,0,0,0,1,0,0,0,0,0,0,0,1
2020-02-14,0,0,0,0,0,1,0,0,0,0,0,0,1
2020-02-19,0,0,0,0,2,0,1,0,0,0,0,0,3
2020-02-21,1,1,0,0,1,0,0,0,0,0,0,0,3
2020-02-22,0,1,0,0,0,4,1,3,1,0,0,0,10
2020-02-23,0,0,2,2,1,0,1,1,1,0,0,0,8
2020-02-24,0,0,1,0,0,2,0,1,0,0,0,0,4
2020-02-25,0,0,2,0,0,0,2,1,0,0,0,0,5
2020-02-26,0,0,0,0,1,0,0,2,0,0,1,0,4
2020-02-27,2,0,0,3,3,2,2,1,2,0,0,0,15
2020-02-28,1,0,0,0,1,0,7,1,2,0,0,0,12
2020-02-29,0,0,1,1,0,0,1,0,0,1,0,0,4
2020-03-01,0,0,1,0,1,0,0,0,0,0,0,0,2
2020-03-02,0,0,0,0,1,2,2,0,0,0,0,0,5
2020-03-03,0,0,0,1,0,0,1,0,0,0,0,0,2
2020-03-04,0,0,0,0,0,1,2,0,0,0,0,0,3
2020-03-05,0,0,0,0,0,0,1,0,0,0,0,0,1
2020-03-06,0,0,1,2,0,0,1,1,1,0,1,0,7
2020-03-07,0,0,0,0,1,2,4,1,0,0,0,0,8
2020-03-08,0,0,0,0,0,0,1,2,0,0,0,0,3
2020-03-09,0,0,0,0,0,4,1,2,0,0,0,0,7
2020-03-10,0,0,0,0,0,1,2,0,0,0,0,0,3
2020-03-11,0,0,0,1,0,2,2,2,0,0,0,0,7
2020-03-12,0,0,1,0,0,2,1,3,2,0,1,0,10
2020-03-13,0,0,1,0,0,6,2,3,1,0,1,0,14
2020-03-14,0,0,0,0,0,1,0,0,1,0,0,0,2
2020-03-15,1,0,0,0,0,1,0,0,2,0,0,0,4
2020-03-16,0,0,1,0,0,1,0,1,1,0,0,0,4
2020-03-18,0,0,1,0,0,0,0,0,1,0,0,0,2
2020-03-19,0,0,0,0,0,2,1,0,0,0,0,0,3
2020-03-20,0,0,0,0,0,1,0,0,0,0,0,0,1
2020-03-21,0,0,0,0,1,0,0,0,0,0,0,0,1
2020-03-22,0,0,0,0,1,0,2,0,0,0,0,0,3
2020-03-24,0,0,0,0,0,0,0,1,0,0,0,0,1
2020-03-25,0,0,0,1,1,2,0,0,0,0,0,0,4
2020-03-26,0,0,0,1,0,0,0,0,0,0,0,0,1
2020-03-27,0,0,0,0,0,1,0,0,0,0,0,0,1
2020-03-28,0,0,0,0,1,0,0,2,0,0,0,0,3
2020-03-29,0,0,0,1,0,0,1,2,0,0,0,0,4
2020-03-30,0,0,1,0,0,0,0,0,0,0,0,0,1
2020-04-01,1,0,1,0,1,1,1,0,0,0,0,0,5
2020-04-02,0,0,0,1,1,1,0,0,0,0,0,0,3
2020-04-03,0,0,0,0,2,1,0,0,0,1,1,0,5
2020-04-04,0,0,1,0,0,1,0,1,0,0,0,0,3
2020-04-05,0,0,0,1,0,0,0,0,0,0,0,0,1
2020-04-07,0,0,1,0,0,2,0,1,0,0,0,0,4
2020-04-08,0,0,0,1,3,3,0,1,1,1,0,0,10
2020-04-09,0,0,3,2,2,3,0,1,4,3,0,0,18
2020-04-10,1,0,0,0,5,2,2,1,2,0,0,0,13
2020-04-11,0,0,2,0,2,4,3,2,0,2,1,0,16
2020-04-12,0,0,0,2,0,4,0,2,1,2,1,0,12
2020-04-13,0,0,1,0,0,1,1,0,1,0,1,0,5
2020-04-14,0,0,3,2,1,2,4,2,1,2,1,0,18
2020-04-15,0,0,6,2,5,1,3,2,2,0,2,0,23
2020-04-16,2,0,3,4,3,2,4,3,2,0,0,0,23
2020-04-17,0,0,3,1,5,4,8,6,3,2,1,0,33
2020-04-18,0,1,3,4,3,4,6,6,8,2,1,0,38
2020-04-19,0,0,2,3,6,3,6,3,1,1,2,0,27
2020-04-20,0,0,2,1,1,0,3,4,2,3,1,0,17
2020-04-21,0,0,4,5,4,5,2,1,0,0,1,0,22
2020-04-22,0,2,3,4,2,2,4,3,2,0,0,0,22
2020-04-23,0,0,3,2,13,7,2,9,6,1,2,0,45
2020-04-24,0,1,3,2,6,3,3,2,0,1,1,0,22
2020-04-25,1,1,2,8,7,5,3,2,5,1,4,0,39
2020-04-26,0,2,0,1,3,3,3,0,0,0,2,0,14
2020-04-27,0,1,5,5,3,6,8,2,3,0,2,0,35
2020-04-28,0,2,1,1,1,4,1,7,9,11,1,0,38
2020-04-29,0,4,3,0,3,5,1,3,13,6,0,0,38
2020-04-30,1,2,6,5,7,4,2,6,3,4,1,0,41
2020-05-01,0,0,2,1,4,3,3,2,6,1,1,0,23
2020-05-02,1,0,4,5,1,3,6,9,1,3,0,0,33
2020-05-03,0,0,2,4,0,1,3,7,5,2,1,0,25
2020-05-04,1,1,1,1,4,4,6,5,2,5,1,0,31
2020-05-05,0,0,1,0,2,2,4,2,0,1,0,0,12
2020-05-06,0,0,3,2,2,4,3,3,3,0,3,0,23
2020-05-07,0,0,2,1,0,0,1,2,1,4,3,0,14
2020-05-08,0,0,0,2,1,0,1,0,1,1,0,0,6
2020-05-09,0,0,4,1,0,0,0,3,0,2,1,0,11
2020-05-10,1,0,1,0,1,0,1,2,1,0,2,0,9
2020-05-11,0,0,1,1,0,3,0,4,0,0,3,0,12
2020-05-12,0,0,2,2,0,1,3,3,1,0,1,0,13
2020-05-13,0,1,0,1,0,0,1,1,0,0,0,0,4
2020-05-14,0,0,0,1,1,0,0,1,0,3,0,0,6
2020-05-15,0,1,2,0,3,0,0,0,1,0,3,0,10
2020-05-16,0,0,0,1,2,0,1,2,0,0,1,0,7
2020-05-17,0,0,0,0,2,0,2,2,0,1,1,0,8
2020-05-18,0,0,0,0,0,0,0,0,0,0,1,0,1
2020-05-19,0,0,0,0,0,0,1,0,2,0,0,0,3
2020-05-20,0,0,0,0,0,0,0,1,0,0,0,0,1
2020-05-21,0,0,1,0,0,2,1,0,1,0,0,0,5
2020-05-22,0,0,1,1,1,0,0,2,0,1,0,0,6
2020-05-23,0,0,0,0,2,0,1,0,2,1,3,0,9
2020-05-24,0,0,0,1,2,2,0,6,1,0,3,0,15
2020-05-25,0,0,0,1,0,0,1,1,0,0,0,0,3
2020-05-26,1,0,0,3,2,2,1,0,0,0,0,0,9
2020-05-27,1,0,0,0,0,0,0,0,0,0,4,0,5
2020-05-28,0,1,0,0,1,1,0,2,0,0,2,0,7
2020-05-29,0,0,0,0,0,0,1,0,0,0,2,0,3
2020-05-30,0,0,0,0,0,1,1,0,0,0,2,0,4
2020-05-31,0,0,0,1,0,0,0,1,3,0,1,0,6
2020-06-01,0,0,0,0,0,0,0,3,0,1,1,0,5
2020-06-02,0,0,0,0,0,1,0,1,0,0,1,0,3
2020-06-03,0,0,0,0,0,1,1,1,0,0,0,0,3
2020-06-04,0,0,0,0,0,0,1,1,1,0,0,0,3
2020-06-05,0,0,0,0,0,2,2,0,0,0,0,0,4
2020-06-06,0,0,0,0,0,0,2,1,1,1,3,0,8
2020-06-07,0,1,0,0,0,0,0,1,0,0,2,0,4
2020-06-08,0,0,0,0,0,0,1,1,0,0,2,0,4
2020-06-09,0,0,1,0,0,1,1,0,0,0,4,0,7
2020-06-10,0,0,0,0,0,1,1,1,0,0,2,0,5
2020-06-11,0,0,0,0,0,0,0,2,2,0,3,0,7
2020-06-12,0,0,0,0,0,1,1,4,2,0,2,0,10
2020-06-13,0,0,0,0,0,0,1,5,3,0,0,0,9
2020-06-14,0,0,0,1,1,0,2,2,0,0,1,0,7
2020-06-15,0,0,1,1,0,1,0,2,0,0,1,0,6
2020-06-16,0,0,0,0,0,0,0,1,1,0,0,0,2
2020-06-17,0,0,0,0,0,0,0,3,1,0,2,0,6
2020-06-18,0,0,0,0,0,1,2,1,1,0,0,0,5
2020-06-19,0,0,0,0,0,0,0,0,1,1,1,0,3
2020-06-20,0,0,0,0,0,0,1,2,0,0,0,0,3
2020-06-21,0,0,0,1,0,0,0,0,0,0,1,0,2
2020-06-22,0,0,0,0,0,0,0,1,0,0,1,0,2
2020-06-23,0,0,0,0,0,0,0,0,0,0,1,0,1
2020-06-24,0,0,0,0,0,0,2,3,1,0,4,0,10
